key,source,target
Content/1284338682,jugbug油(1),
Content/4042268888,壶虫油 (1-2),
Content/1012539462,壶虫油 (1-3),
Content/3833202813,壶虫水 (1-2),
Content/684722403,壶虫水 (1-3),
Content/2857297041,跳,
Content/2658153034,"跳跃
(长按以转移物品)",
Content/735892885,跳跃按下,
Content/1270561238,跳跃释放,
Content/2765490029,丛林,
Content/732479478,丛林1(推荐),
Content/2947361318,丛林2(推荐),
Content/1702798505,丛林3(推荐),
Content/1983438527,丛林悬崖山脊,
Content/804381758,丛林地牢,
Content/179697291,丛林中部,
Content/833306374,丛林中部沙滩,
Content/2785017813,丛林北部,
Content/634750592,丛林北部沙滩,
Content/2280700882,丛林南部,
Content/3201119665,丛林南部沙滩,
Content/3388269428,丛林区域1,
Content/3678489754,丛林区域2,
Content/1677536255,丛林区域3,
Content/232323582,丛林中部(中等),
Content/128212031,丛林北部(中等),
Content/855122729,丛林南部(中等),
Content/2268536869,侏罗纪,
Content/2777628100,琼斯·琼斯,
Content/4271936042,蹦蹦跳跳呱呱呱,
Content/3602424654,"就在这攻击的前方，我们的跨步者从高处发出了尖锐的警告。

我很高兴妮达向我展示过了如何给我们的坐骑配备武器，因为它们能够在我们忙着躲避时向来袭的掠夺者开火。

爆炸在我们周围爆发，用粘稠的地面覆盖物喷了我们一脸。

妮达开始向我们的右边跑，然后改变主意，躲到左边去了。

她手脚并用地挖着脚下的泥土，然后转身问我在等什么。

我帮她撕开粘稠的淤泥垫，揭开一个隐藏的舱门，就在这时，一群攻击性的生物爬上了我们上方的山脊。

当它们发现我们时，它们那怪异的、带刺的鬃毛兴奋地跳动着。

妮达撬开了舱门，我们潜入景观下的黑暗中。",
Content/4023254819,"只希望那有用，我设法为欧米茄营地争取了一些时间。

不管你是谁，也许你知道这一切是否成功了，那些白痴是否把它拉到一起。

也许你甚至在那里。

也许你也参与了。

我只是想说你做了，怎么样？

我所知道的是我不会亲自去看。

所以......谢谢你，朋友。

个人信息：一会儿见。",
Content/2609812869,就像平常钓鱼一样，只是没有水……也很冷。运用你的钓竿和耐心，尽可能的多抓鱼。,
Content/1510035080,"瓦利-阿斯瓦德是谁或是什么，取决于你问谁。一些村民对这个人物赋予了宗教内涵，认为它是某种天国的守护者，在人们需要的时候出现在他们身边。一位村民甚至相信瓦利是一个外星人。

我不处理信仰问题。我处理的是经验性的证据，这意味着在我见到他们之前，关于瓦利的一切都不确定。我不会忘记这个村子的善意，尤其是在给予我一只莫雷拉角龙和旅途中的补给之后，但这就是我在这里的原因--寻找答案.",
Content/550681965,正义,
Content/1384001032,"橘子终于说服我开始睡在其他人使用的金属舱里。我必须承认，我睡得更安稳了，虽然这也许是因为我知道她不能再为此纠缠我了。
我现在做了许多像其他村民一样的事情。我像他们一样吃饭，像他们一样穿衣，和他们一起工作。我仍然在与他们的工具作斗争，我知道我永远不可能真正成为他们中的一员，但在黄巾之乱期间也是如此。那些与我并肩作战的人是我的战友，但我永远无法像他们那样成为一名真正的士兵。如果这是我在这个村子里的位置，那么我不介意再呆一段时间。它并不那么糟糕。",
Content/1014259125,"橘子说，她要找的东西在离我们扎营的地方不远的一些废墟里。然而，当她称其为废墟时，我没有想到会看到像我们自己村子里的建筑。看到既古老又新奇的建筑，真是令人费解。
我没有多少时间去研究这些废墟，因为我们很快就被更多的大魔鬼袭击了。他们冲向我们，口水横流，咬牙切齿，而橘子则争先恐后地寻找她要找的东西。我能够用傲月的大炮挡住他们，但当橘子找到她的目标时，我们已经被淹没了。
让我感到羞愧的是，我不得不把傲月留在后面，在我们逃跑的时候拖住那些恶魔。当我们逃跑时，听到他的怒吼，我很痛苦，但他的牺牲救了我们的命。请原谅我，我忠诚的朋友。",
Content/1688514175,猪鳄/等级：208 /爬行动物/食肉动物,
Content/2027429466,键盘设置,
Content/2962918018,"键盘
设置",
Content/3738370369,踢出,
Content/798453201,击杀：,
Content/909797049,卡林,
Content/2301185212,凯格斯,
Content/1504063418,远古企鹅,
Content/591591707,远古企鹅图鉴,
Content/2454362365,远古企鹅蛋,
Content/280988619,凯鲁库群岛,
Content/3364531562,岩石,
Content/4064768810,卡马卡冰湖,
Content/906775737,猪鳄,
Content/52296182,猪鳄 (1),
Content/1291606512,猪鳄 (1-2),
Content/1324052763,猪鳄,
Content/722654287,猪鳄图鉴,
Content/725435530,猪鳄蛋,
Content/3360219021,猪鳄鞍,
Content/707106477,巨蟹怪,
Content/4264019636,巨蟹怪图鉴,
Content/1679099542,巨蟹怪鞍,
Content/1999915845,卡西奥恩,
Content/270539935,卡坦瀑布,
Content/1672455096,当海豚西克使用回声定位搜寻从海的另一笔传来的声音时，保证他的安全,
Content/1410173307,使你清醒，但会让你脱水。,
Content/585375180,"非常暖和, 但只提供极少的物理保护。",
Content/4098129102,可以提供少量的炎热和寒冷抗性，同时提供少量防御。,
Content/4111532183,不但可以让敌人身陷囹圄，还可以用来赶牛。,
Content/1211306497,肯氏龙(1),
Content/2859514704,肯氏龙(1-2),
Content/1725610958,肯氏龙 (1-3),
Content/374123176,肯氏龙蛋,
Content/1440055584,肯氏龙,
Content/1932832852,肯氏龙图鉴,
Content/1935904856,角质,
Content/1702051126,角质矛,
Content/3858713117,凯斯勒海滩(简单),
Content/573207843,凯斯勒入口(简单),
Content/2744830142,钥匙驱动器已满 - 存放您的钥匙!,
Content/1241363057,门的钥匙,
Content/1428727794,键盘,
Content/489919436,吉里斯,
Content/696406108,kibble,
Content/1968396024,饲料(异特龙蛋),
Content/1441309624,饲料(甲龙蛋),
Content/588977578,饲料(蜘蛛蛋),
Content/1396396521,饲料(始祖鸟蛋),
Content/769549812,饲料(阿根廷巨鹰蛋),
Content/2178310013,饲料(重爪龙蛋),
Content/4276696851,饲料(雷龙蛋),
Content/1051162534,饲料(驼峰兽蛋),
Content/4251935219,饲料(淡水碳龟蛋),
Content/124810491,饲料(牛龙蛋),
Content/617766938,饲料(美颌龙蛋),
Content/3729196113,饲料(双脊龙蛋),
Content/25596728,饲料(异齿龙蛋),
Content/3948579688,饲料(双型齿翼龙蛋),
Content/3057893805,饲料(梁龙蛋),
Content/2594700166,饲料(渡渡鸟蛋),
Content/2894909119,饲料(轻羽鸟蛋),
Content/863614165,饲料(似鸡龙蛋),
Content/583050304,饲料(耀尾兽蛋),
Content/1128368084,饲料(鱼鸟蛋),
Content/4218388247,饲料(鱼鸟蛋),
Content/1752862647,饲料(禽龙蛋),
Content/3795787858,饲料(远古企鹅蛋),
Content/2041670960,饲料(猪鳄蛋),
Content/2549076550,饲料(肯氏龙蛋),
Content/3069980282,饲料(水龙兽蛋),
Content/4199581354,饲料(螳螂蛋),
Content/3670571216,饲料(古巨蜥蛋),
Content/741096403,饲料(斑龙蛋),
Content/3117248490,饲料(小盗龙蛋),
Content/238646672,饲料(麝足兽蛋),
Content/1429239962,饲料(沙蛾蛋),
Content/3996722061,饲料(窃蛋龙蛋),
Content/4282552301,饲料(肿头龙蛋),
Content/1990965937,饲料(厚鼻龙蛋),
Content/81771514,饲料(副栉龙蛋),
Content/3112887761,饲料(双坚颌龙蛋),
Content/1697557628,饲料(伪齿鸟蛋),
Content/883012564,饲料(无齿翼龙蛋),
Content/2147468521,饲料(巨蝎蛋),
Content/3218739721,饲料(风神翼龙蛋),
Content/3037735377,饲料(迅猛龙蛋),
Content/3988467179,饲料(霸王龙蛋),
Content/650247896,饲料(岩龙蛋),
Content/4183463556,饲料(帝鳄蛋),
Content/2968818638,饲料(棘背龙蛋),
Content/371257554,饲料(剑龙蛋),
Content/3684785205,饲料(古神翼龙蛋),
Content/199851227,饲料(骇鸟蛋),
Content/3559561765,饲料(镰刀龙蛋),
Content/3313127657,饲料(棘蜥蛋),
Content/1973681850,饲料(泰坦巨蟒蛋),
Content/3071096362,饲料(三角龙蛋),
Content/3470034972,饲料(伤齿龙蛋),
Content/3419418122,饲料(秃鹫蛋),
Content/3679534532,杀死,
Content/4047764158,杀死 +{1},
Content/1447710906,杀戮充能楼,
Content/958481405,杀死腐化化身以获取码钥,
Content/1259664041,杀死腐化化身！,
Content/2490611652,杀死敌人,
Content/1785002504,使用火焰击杀,
Content/2918473527,杀死罗克韦尔的超级召唤怪病毒!,
Content/1520141303,杀死目标,
Content/2373120346,杀死敌人以显示颜色序列,
Content/3652326071,杀死这群中的每一个(物种名称),
Content/3643678621,杀死每一只影鬃,
Content/1895850368,杀死每一只棘面龙,
Content/4114262746,杀死所有敌人,
Content/3675813394,杀死腐化化身，捡起他们的码钥，并且在破译机中存入足够多的码钥以进入下个阶段,
Content/2237500919,杀死变形者和它的族群,
Content/1564722640,杀死剩余的敌人。,
Content/888865542,杀死剩余角色：(任务)目标 {0} 任务 {1},
Content/641809041,杀死剩余角色：(使用边界)目标 {0} 任务 {1},
Content/1778332214,杀_0_称号,
Content/3743191982,杀_0_称号_ExpG_控制室,
Content/2387652807,杀_称号_波1,
Content/1326513249,杀_称号_波10,
Content/2632261417,杀_称号_波2,
Content/609843276,杀_称号_波3,
Content/3113107701,杀_称号_波4,
Content/20064144,杀_称号_波5,
Content/327649406,杀_称号_波6,
Content/2872831771,杀_称号_波7,
Content/4082696013,杀_称号_波8,
Content/1273272360,杀_称号_波9,
Content/1316339128,国王,
Content/3356981365,泰坦王,
Content/3778531437,"泰坦王
虽然他可以使用冲撞、咆哮或扫尾击飞他的敌人们，还能够从天空召唤烈火炙烤对手，但你最终还是成功击败了这位暗影之王。不管他拥有多少腐化仆从或是无视多少武器的攻击，他仍然无法打败你。因为你肩负了全人类的希望，是它给了你屡败屡战的坚韧。",
Content/2757663460,泰坦王旗帜,
Content/3646242672,泰坦王全息图,
Content/518994905,泰坦王终端,
Content/4114269169,泰坦王战利品(困难),
Content/2644020958,泰坦王战利品(中等),
Content/2224594139,泰坦王战利品(简单),
Content/3438887209,月球之王,
Content/3714449717,弑君者,
Content/3065040727,淫,
Content/4179230700,击飞,
Content/1279102050,把敌人顶下他们的坐骑！骑乘时才可使用。,
Content/1436522839,被击晕,
Content/4029949367,库怒菲尔湖,
Content/3774740992,科特兹海岸(困难),
Content/639338009,已着陆,
Content/14671761,正在着陆,
Content/1705652212,地貌半径：,
Content/4288211465,闪角兽已死亡,
Content/2994693467,闪角兽正受到伤害,
Content/1847803962,latched_down,
Content/2116557198,latched_up,
Content/1905495012,latching_down,
Content/3307552467,latching_up,
Content/3596870136,纵坐标,
Content/4036153953,正在启动,
Content/1450171713,产蛋间隔：,
Content/2690433794,左键：兽群一攻击,
Content/2236688401,排行榜,
Content/1004995917,学习印痕技能,
Content/4133334922,离开联盟,
Content/2618450428,离开部落,
Content/102881942,左/右灵敏度,
Content/92668951,腿部长度,
Content/935839039,腿部,
Content/2153368792,等级过高,
Content/2900658696,等级：,
Content/1090802548,浅花,
Content/1371723001,光晕效果：,
Content/2039511817,轻轴,
Content/3286649952,光线效果：,
Content/1693847625,有限招募,
Content/3595652095,加载,
Content/1325128046,加载角色预设,
Content/3380418882,加载预设,
Content/1752313803,加载收藏,
Content/3516831011,加载图画,
Content/312453521,"加载该类型
已保存的图画",
Content/645156875,加载预设,
Content/213109714,正在加载图画,
Content/2806870962,本地聊天：,
Content/223746399,锁和密码,
Content/956608474,横坐标,
Content/3142091224,向下看：,
Content/2892149475,水平灵敏度：,
Content/1108485328,垂直灵敏度：,
Content/557640700,向上看：,
Content/2120096944,Look_lock,
Content/2021567697,"一起来《方舟》最新的官方多人地图上领略霄汉的高空以及深邃的低谷吧! 失落之岛坐拥着150平方公里的占地面积以及全新的生物群落。更有着三种全新的生物供你驯服- 阿马加龙, 中华大眼翼龙, 以及由玩家票选出来的恐狒！",
Content/261171664,生命值低,
Content/2327199955,低质量关卡串流：,
Content/1592241907,下臂,
Content/2176531387,下颚大小,
Content/3649795915,小腿,
Content/276511269,月球生态圈,
Content/4006317732,lwingNode,
Content/1402998421,标签,
Content/3949726096,梯子,
Content/2549060143,面具巢穴,
Content/1466562012,湖,
Content/3004913703,众神之湖,
Content/3322978516,希弗莫尔湖,
Content/89226858,沃格思湖,
Content/3329455053,湖泊,
Content/2693784172,羊排,
Content/1660871020,灯油,
Content/388041087,电灯,
Content/3393232995,电灯,
Content/3206960854,七鳃鳗,
Content/2943843502,七鳃鳗  (1),
Content/3221433059,七鳃鳗  (1-3),
Content/234036562,七鳃鳗电荷,
Content/2364069312,七鳃鳗图鉴,
Content/663757376,七鳃鳗毒,
Content/3989636377,长枪,
Content/2998869005,降落,
Content/1517424725,灯笼鸟 (1-2),
Content/2534299278,灯笼山羊(1),
Content/594444727,灯笼山羊(1-2),
Content/1202492494,灯笼蜥蜴,
Content/657626921,灯笼宠物蜥蜴 (1-2),
Content/2836524861,灯笼哈巴狗 (1-2),
Content/4158283171,闪角兽的生命值,
Content/2915051854,闪角兽正受到伤害，保护它！,
Content/2712319703,灯笼之路,
Content/3792279663,灯笼鸟(1),
Content/794610125,灯笼蜥蜴 (1),
Content/1443594523,灯笼,
Content/969030823,圈,
Content/4216976551,大型黏土墙,
Content/3537214062,大型动物粪便,
Content/3898421941,大型捕兽夹,
Content/2365025690,大仙人掌,
Content/2721662965,大型耕地,
Content/3753089605,大型电梯平台,
Content/3596134976,大型金属标志牌,
Content/2726293166,大型金属墙,
Content/264108213,大废墟,
Content/3555643757,大型标志,
Content/1618979670,大型石制墙,
Content/2632988,大型储物箱,
Content/2087854382,大型标本底座,
Content/558869161,大型泰克墙,
Content/2669167818,大型木制电梯平台,
Content/954244273,大型木制标志牌,
Content/268427104,大型木制墙,
Content/1960546218,激光,
Content/4115330828,激光附件,
Content/1820080196,套索,
Content/431272063,最后发现的踪迹,
Content/3871812758,最后一个工具提示信息文本 {0},
Content/2856143288,侧角,
Content/2273369624,拉特斯,
Content/3865549516,大笑,
Content/2967466114,发动,
Content/549094323,熔岩生物群落,
Content/1066327817,熔岩生物群落高处,
Content/2077903510,熔岩洞,
Content/4288344136,熔岩元素,
Content/2101275470,熔岩元素竞技场,
Content/1540803218,熔岩峡谷,
Content/3731835836,熔岩岛(困难),
Content/311298390,熔岩湖,
Content/3850593562,熔岩蜥蜴 (1-2),
Content/309466085,熔岩绿洲洞穴,
Content/725468730,熔岩洞穴,
Content/2896735076,熔岩傀儡,
Content/2239844071,岩爪小溪,
Content/1159556961,躺在,
Content/157341585,拉撒路杂烩,
Content/4029987634,LBL 55滴 - 无质量,
Content/3654707526,头领已死亡,
Content/1428179260,排行榜,
Content/3589818542,破釜酒吧,
Content/2724754886,跳跃,
Content/863636888,信仰之跃,
Content/134156963,请别打扰我,
Content/3120837965,水蛭,
Content/756065413,水蛭 (1),
Content/743002313,水蛭血,
Content/3605399599,水蛭血 / 角,
Content/278300474,水ech患病,
Content/3887982779,水蛭图鉴,
Content/2011840933,水蛭一到四,
Content/2578898293,水蛭一到三,
Content/3151379533,水蛭血,
Content/3225951880,被吸住了,
Content/2757427284,被吸住了！,
Content/1858907169,利兹鱼 (1),
Content/937028810,利兹鱼,
Content/941050993,利兹鱼,
Content/3537544424,利兹鱼图鉴,
Content/667937672,左,
Content/2280108771,Leftrightonly,
Content/570387594,传说,
Content/1991431087,腿部,
Content/174897852,腿部高光,
Content/1794130742,杀伤力较其他箭较小，但会迅速使敌人眩晕。,
Content/2899299103,次级解药,
Content/813899185,小奥菲利亚,
Content/3318471538,档 {1},
Content/4246946152,莱文湖,
Content/2030491433,李维的椅子,
Content/1149388659,"兽林女王，李美盈。这就是我敌人的大名。这是一个我已经厌倦的名字，但是不久之后我将永远不会再次听到它了。

事实证明，她是一个不属于任何部落的雇佣兵，绘鲨部落也不例外。所以令人欣慰的是，我实际上不需要击败她。我只需要让她脱离她的雇主就行了，对此我很擅长。我的胜利之种已经埋下了。

盖尤斯·马塞勒斯·涅尔瓦
自律致胜",
Content/3579956157,利比泻湖,
Content/4111687928,生命维持系统,
Content/791122558,生命维持罐,
Content/2907837722,"在这艘船上的生活是一种无休止的、单调的例行公事。

我们所有人都在这个地方长大，成为照顾未来殖民者茧房的无人机。

我们被告知，当他们孵化并开始进行行星降落训练时，一切都必须是正确的，所以日复一日，我为毛细管灌溉系统提供服务，并为了人类的利益监测大气中的微量气体波动。

我知道，鉴于我们家园的所有生命都灭绝了，我甚至应该感谢自己还活着。
但我也知道，我不可能是唯一一个做白日梦的船员，梦见自己装死以逃避这种乏味的生活。

即使这意味着我余下的日子都躲在上层建筑里，至少我是为自己而活。

可怜的我啊.",
Content/3234288985,"生命以一种尖锐的亮度回到我身边。

我虚弱地但却越来越绝望地拔出了扼住我呼吸道的管道。

我被淹没在粘稠的血浆中，然后一个盖子打开了，我从我的金属茧中掉了下来，在不习惯的强光中失明。

一颗钻石从我前臂的肉里突出来。

我不明白，刚才我还在一个由怪物组成的后世界里。

现在我是在一些像我自己的茧子的金属托儿所里。

我擦拭着一个又一个的玻璃，看到人们悬浮在液体中，被管子和电线射穿。

这是什么地方，我怎么会到这里来？

然后有一个声音在我的脑海中响起，指引我去穿上一套超自然的盔甲。

我穿上它，那个声音说：""现在去找她。""",
Content/3402279872,生命支持_添加玩家_标题,
Content/2681146811,生命支持_色塔_房间1_标题,
Content/2769778080,生命支持_逃生室_房间2_标题,
Content/3945994448,生命支持_热点_房间2_标题,
Content/4148485466,无命湖,
Content/3163543677,生活迷宫,
Content/4090234240,抬升平台,
Content/3524553496,浅色全部,
Content/1548040673,浅色全部 +w,
Content/3859919813,浅色全部 -Ggy +W,
Content/517792814,浅色全部 -bv,
Content/3392366585,浅色全部 -g,
Content/286318903,浅色全部 -ny,
Content/3346336142,浅色全部 -oe,
Content/2558299961,浅色全部 -oek,
Content/1502047122,全天,
Content/3324302959,浅色全部-rgbv,
Content/3407780010,轻肚,
Content/2210129548,光伤害,
Content/3868121470,浅色静音,
Content/1839999214,浅色静音 - blue/green,
Content/1297474150,浅色静音 - gb,
Content/2553352351,浅色静音 -b,
Content/2951733421,浅色静音 -g,
Content/227079714,浅色静音 -g +w,
Content/956801206,浅色静音 -gb,
Content/1812983263,浅色静音 -u +w,
Content/1452196339,浅红木林,
Content/2434900464,黄灯,
Content/717901707,用这个火炬皮肤照亮沙漠的夜晚!,
Content/3466814362,用这些自由烟花点亮天空！,
Content/1739104970,灯泡,
Content/2140764466,灯泡,
Content/1008649046,光虫 (1-3),
Content/2365657368,光虫 (1-3),
Content/2081229010,照明飞船,
Content/4196769698,闪电勾爪,
Content/2831099522,闪电飞龙,
Content/2590860100,点燃目标，也可引燃油浆。,
Content/3543609366,点燃目标，也能点燃油污。可以从弹道炮塔或弹射器上发射。,
Content/261324725,肢体高光,
Content/1352155259,四肢,
Content/291226236,林德约德洞穴,
Content/503238194,林德约德森林,
Content/2014282172,林德约德湖,
Content/2313879271,链接的控制台太远了,
Content/3797770459,滑齿龙,
Content/4103986692,狮子鱼(1),
Content/2825481437,滑齿龙,
Content/3302632120,滑齿龙图鉴,
Content/1664294528,滑齿龙鞍,
Content/3063251831,液化的勃朗托,
Content/146101999,液化的giganotosaurus,
Content/1316215159,液化的Jerboa,
Content/4206413469,液化的Quetzal,
Content/2345788579,液化猛禽,
Content/3713078406,液化雷克斯,
Content/3550789119,液化的Stego,
Content/1550436898,液化的三轮车,
Content/666003174,液化的飞斗,
Content/1137072074,妹妹,
Content/516663461,小雪峰,
Content/3984668395,活水湖,
Content/1993269342,加载承载者,
Content/3876153790,正在加载……,
Content/3205970130,装载模型热键栏,
Content/1875932837,装载模型,
Content/3248305735,装载模型热键栏,
Content/3091834474,装载模型热键物品,
Content/1422944166,本地聊天,
Content/1304244584,未设置目的地,
Content/1625454091,地点：,
Content/1017921386,水怪寻踪,
Content/479626896,孤岛,
Content/1555161133,远,
Content/3879518741,长岛,
Content/3749641893,过长的物品名称可能会分行,
Content/48799523,很久以前，海莲娜就是在这里遭遇了她的探险家伙伴罗克韦尔，当时他的痴迷使他失去了人性和理性。,
Content/4084757226,长管步枪,
Content/1753820319,玉米,
Content/2591979812,玉米种子,
Content/3670892299,看,
Content/3870127688,"观察
(轻按下蹲，
长按趴下)",
Content/325260457,"观察
(轻按下蹲，
长按趴下)",
Content/3264344477,向下看,
Content/2208400371,向上看,
Content/4112477645,抬头,
Content/781027626,瞭望山脊,
Content/624368790,"看起来有人正在寻找完美的节日晚餐。

你可以用它把一件衬衫的外观变成一件难看的节日毛衣。",
Content/3240564230,"看来我们及时赶到了。我原路返回去看了一眼地表，外面大火肆虐。这不是比喻，它真的是在燃烧。

我猜测是漏过结界的辐射和太阳光线把它变成一个烈焰地狱。这绝对不是你见到的情况，所以我们打算继续深入这些洞穴。

好消息是它们比我们预想中的要大得多。我们应该能够建立一个相当完备的行动基地，在那之后……最好不要想太远。昂首挺胸向前看吧，士兵。",
Content/3980784439,松动的水晶,
Content/1031548557,黑曜石松散,
Content/3981220681,松散岩脊,
Content/3643708852,藏宝箱,
Content/2230844062,收下吧!,
Content/3599243086,战利品箱,
Content/2667274752,Lorem胡萝卜，增强了本科开发人员，但我将处于iniquod，痛苦很大,
Content/2043786503,丢失工件,
Content/263977779,失落的岛屿,
Content/223407723,失去了对 悬浮板 的参照，设置冷却时间,
Content/2410768332,"来自四面八方的孤魂，穿过沙漠，匍伏在诺斯蒂的大门前。我坚决不肯驱逐那些对我们无害的人们，但我清楚意识到，这意味着又有更多张嘴要喂。

诺斯蒂的田地变成了最贵重的财产。幸运的是，吉里什的设计和我对劳力和资源的管理再次体现了价值。我们不仅建造了一个高效的灌溉系统，而且还把我们的庄稼包裹在一个由一种叫做“玻璃”的透明物质构成的保护型建筑物中。

每天早上，它如同一个巨大的宝石，闪烁着太阳神的光。它提醒着我们一个道理：只要心向一处，就能完成壮举。",
Content/1502664199,来自沙漠中各地的迷失灵魂继续在Nosti的大门之前俯身。我坚决拒绝拒绝任何并不意味着我们任何伤害的人，但我意识到这给我们带来了很多嘴。幸运的是，Girisha的设计以及我的劳动和资源组织再次被证明有效。我们不仅实施了有效的灌溉系统，而且还将我们的农作物包裹在一个由清晰，闪亮的物质制成的大型保护结构中-ra的光像一颗伟大的宝石一样，非常提醒我们在有目的地团结时可以实现的目标。,
Content/3029594600,失落之岛,
Content/2633829208,爱的枷锁,
Content/2979993132,低,
Content/1703374715,低 (14 KB/s),
Content/3073736501,"低 - (e.g GTX 660)
中 - (e.g. GTX 770)
高 - (e.g. GTX 970)
极高 - (e.g. Titan X)",
Content/1294445646,资源和消耗品过少,
Content/1140152421,下半身,
Content/3041403584,下峭壁,
Content/1646888948,下层高地,
Content/917293529,蘑菇森林下层(中等),
Content/3379065717,下层红木林,
Content/2294605277,下南洞,
Content/1280441009,下尖顶,
Content/317266300,底层维克那,
Content/652771174,"值越低代表恐龙的交配间隔
越短(例：0.5可以使间隔
减少50%)",
Content/1460102601,"哈尔西姆平原, 80% 风力",
Content/3183328364,低地,
Content/1886867624,低地径流,
Content/55572406,发光沼泽,
Content/1345331035,月球,
Content/4067430541,月鱼h (2-5),
Content/1205003556,月球 [非常困难],
Content/1001031645,25级掉落,
Content/336729012,25级掉落 - 总是蓝图,
Content/4206167614,25级掉落 - 无质量,
Content/3830853299,25级掉落 - 有质量,
Content/4164572417,LVL 3滴,
Content/3440544542,LVL 30滴,
Content/3396371063,35级掉落,
Content/137726881,35级掉落 - 总是蓝图,
Content/2696324849,35级掉落 - 无质量,
Content/4098624898,35级掉落 - 有质量,
Content/1927647458,45级掉落,
Content/1556300746,45级掉落 - 总是蓝图,
Content/4258120413,45级掉落 - 无质量,
Content/2215306261,45级掉落 - 有质量,
Content/2579744067,LVL 55滴,
Content/2113424258,LVL 55滴 - 质量,
Content/1088740319,LVL 55滴 - 总是BP,
Content/1296209054,60级掉落,
Content/3193375973,60级掉落 - 总是蓝图,
Content/628325122,60级掉落 - 无质量,
Content/2006961227,60级掉落 - 有质量,
Content/2791620927,LVL 70滴,
Content/2138102733,LVL 70滴 - 无质量,
Content/1736830842,LVL 70滴 - 质量,
Content/415843139,"档 {1}, {0}",
Content/3760714511,沙蛾,
Content/630720760,沙蛾鞍,
Content/2276425828,林巴克尔,
Content/1438312544,莱斯特罗,
Content/1705127822,水龙兽 (1),
Content/112510695,水龙兽 (1-2),
Content/3391014521,水龙兽 (1-3),
Content/3910368146,水龙兽(2-4),
Content/1004377895,水龙兽蛋,
Content/4178705559,水龙兽,
Content/1566509300,水龙兽 (1),
Content/3101528689,水龙兽图鉴,
Content/2679997468,机甲护盾模块,
Content/1463932741,力神转换接口,
Content/942076117,机甲火箭模块 ,
Content/938078920,机甲重炮模块,
Content/3796185372,制作食谱,
Content/2997976004,男性,
Content/3350580116,管理联盟,
Content/1129682007,"管理群组
部落等级",
Content/1975304153,管理部落群组,
Content/2654714344,手动_skid_down,
Content/2036881996,手动_skid_up,
Content/4213423520,地图,
Content/1017750984,地图种子：,
Content/4220245460,地图设置,
Content/2868506474,地图：,
Content/4233873478,标记名称,
Content/3365061129,主音量,
Content/2268686439,主音量：,
Content/1058145281,交配间隔：,
Content/3526758833,母系,
Content/2697825694,mauling,
Content/911322460,群组最高踢出等级,
Content/964270514,群组最高降级等级,
Content/3034716900,部落成员上限数：,
Content/4082952938,群组最高升级等级,
Content/3002853984,出生点最大高度：,
Content/3507637566,最高难度：,
Content/2189217028,中,
Content/2667139824,中预设,
Content/84026728,李美盈,
Content/2054291900,"机甲驾驶员评估：候选人#004-李美盈

我承认当我决定简化机甲操控，让它模仿驾驶员动作的时候，我脑海中想到了美盈。这不涉及同情或者偏心，客观上讲她绝对是我们之中最好的战士。根据我们的测试，没人像她一样英勇。

她迅速又果断地处理了战术和道德上的难题。后者有点小吓人，但是我们需要这样的驾驶员，一个在小队的安危迫在眉睫时不会犹豫不决的人。

唯一的问题是她的情绪状态。我不知道她应该处于什么阶段的悲伤，但当战斗开始时，她有几率变得异常愤怒。不过，就算她会上头，但仍然是极佳的候选人。",
Content/2159831381,"机甲驾驶员评估：候选人#013-海莲娜·沃克

这个人出乎了我的意料。我知道海莲娜有能力处理危机并且快速作出对策，在测试中的表现也不错。有创造力、头脑优异……虽没有作战本能但是我们也不需要四位美盈。

她不出彩，但基本合格，直到我们把她连接到原型机上。她每一项同步性评分都爆表了！就好像她的神经系统比其他人更高级，或是处理信息的效率更快。

我好奇她能不能与更先进的科技建立神经连接。不过那是另一个问题了，至于现在，我想我找到了第二个驾驶员。",
Content/2805770,"机甲驾驶员评估：候选人#022-和马孝也

像和马这样的地球联合共和国笨蛋是我为什么要帮助地星联邦的原因。除了吵嚷、令人讨厌、自以为是，还有天真。他在测试时面对抉择犹犹豫豫，因为他觉得我们不应该做出牺牲。真是可爱啊，但我们是为了活下去。

不过话说回来，虽然他的记忆可能就到军校毕业，但是他是我们之中少有的拥有正规军事训练经验的人。同步评分也合格。不管他是不是个大嘴巴，但他可能是余下这些人里最顶尖的了。我的个人偏见无关紧要。",
Content/3195423653,"机甲驾驶员评估：最后一名候选人-圣地亚哥

除了测试，我极少想要使用我设计的东西。部分原因是我的想法在被实现后就不那么吸引我了，就好像我把它排出身体了，或者说会玷污它的纯洁性。伟大的画家不会在墙上挂上自己的画作，不是吗？

不幸的是，这一次我没有选择。我比其他任何人都要了解机甲，而且只有海莲娜的同步度比较高。这可能是因为我用自己测试的同步系统。愚蠢的错误。
看起来我的工作量翻了一倍。",
Content/545622061,近战,
Content/3497882363,近战镜头晃动：,
Content/3847124326,近战伤害,
Content/744599804,近战/手枪击打：,
Content/64996605,网格层次细节：,
Content/1477363488,今日消息,
Content/854550423,MFD涂料,
Content/655650920,精神控制 ({x}),
Content/1471516727,其他设置,
Content/3371110287,缺失的资源,
Content/4018292727,"任务
列表",
Content/787309433,任务提示,
Content/3230951463,可用任务,
Content/932189797,不可用任务,
Content/1093491975,任务,
Content/2838348264,模组设置,
Content/2288366447,模式,
Content/2050740136,模块,
